path,.,_id,imageUrl,brush,annotation.0.id,annotation.0.keypointsDefinitionId,annotation.0.regionType,annotation.0.points.nose.x,annotation.0.points.nose.y,annotation.0.points.rightEye.x,annotation.0.points.rightEye.y,annotation.0.points.leftEye.x,annotation.0.points.leftEye.y,annotation.0.points.rightEar.x,annotation.0.points.rightEar.y,annotation.0.points.leftEar.x,annotation.0.points.leftEar.y,annotation.0.points.rightShoulder.x,annotation.0.points.rightShoulder.y,annotation.0.points.leftShoulder.x,annotation.0.points.leftShoulder.y,annotation.0.points.rightElbow.x,annotation.0.points.rightElbow.y,annotation.0.points.leftElbow.x,annotation.0.points.leftElbow.y,annotation.0.points.rightWrist.x,annotation.0.points.rightWrist.y,annotation.0.points.leftWrist.x,annotation.0.points.leftWrist.y,annotation.0.points.rightHip.x,annotation.0.points.rightHip.y,annotation.0.points.leftHip.x,annotation.0.points.leftHip.y,annotation.0.points.rightKnee.x,annotation.0.points.rightKnee.y,annotation.0.points.leftKnee.x,annotation.0.points.leftKnee.y,annotation.0.points.rightAnkle.x,annotation.0.points.rightAnkle.y,annotation.0.points.leftAnkle.x,annotation.0.points.leftAnkle.y
samples.220,,s4ye6mqie,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_221_img_000000057_c0.png,complete,04049554389046639,human,keypoints,0.6733930186440538,0.17115689381933438,0.6366110470374458,0.14263074484944532,0.6337816646061682,0.1410459587955626,0.5602177213929522,0.14896988906497624,0.5573883389616747,0.14421553090332806,0.4753362484546262,0.24881141045958796,0.5687058686867849,0.2266244057052298,0.38479601065374497,0.40729001584786056,0.6677342537814986,0.38827258320126784,0.5234357497863443,0.47702060221870046,0.7602177213929522,0.4537242472266244,0.4187485998290754,0.4865293185419968,0.5715352511180624,0.4659270998415214,0.35650218634096964,0.6798732171156894,0.696028078094274,0.6687797147385103,0.17825109317048482,0.8351822503961965,0.7554451091511023,0.8526148969889065
samples.221,,saxvw1b0p,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_222_img_000000057_c0.png,complete,420479811504195,human,keypoints,0.6812819158302519,0.18066561014263074,0.5786229970065152,0.17115689381933438,0.6719492868462758,0.15689381933438987,0.4712977636907907,0.16323296354992076,0.6812819158302519,0.15213946117274169,0.3173093854551858,0.25990491283676703,0.7932734636379645,0.2583201267828843,0.19131889417150907,0.36608557844690964,0.8726008100017609,0.393026941362916,0.35930621588307804,0.32805071315372425,0.8212713505898926,0.5213946117274167,0.41996830427892234,0.5198098256735341,0.5879556259904913,0.5166402535657686,0.38730410283500616,0.6862123613312203,0.6486177143863356,0.7004754358161648,0.40130304631097025,0.8177496038034865,0.5506251100545871,0.8431061806656102
samples.222,,slqyfbmes,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_223_img_000000057_c0.png,complete,20560155422321813,human,keypoints,0.5277337559429477,0.17591125198098256,0.46272307586301936,0.1664025356576862,0.5736236477640736,0.15847860538827258,0.42448149934541446,0.1600633914421553,0.5927444360228761,0.15689381933438987,0.3441741886584441,0.25673534072900156,0.7189416385309723,0.23613312202852615,0.3632949769172466,0.38193343898573695,0.7801281609591401,0.4231378763866878,0.34799834631020465,0.4532488114104596,0.8566113139943499,0.5245641838351822,0.42448149934541446,0.5213946117274167,0.6309860125404809,0.5245641838351822,0.45507476055949836,0.6893819334389857,0.6692275890580859,0.6814580031695721,0.4856680217735823,0.8557844690966719,0.6424584854957623,0.8415213946117274
samples.223,,sid0t9df4,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_224_img_000000057_c0.png,complete,7654366434846371,human,keypoints,0.8963549920760697,0.1774960380348653,0.8652931854199682,0.15689381933438987,0.8608557844690966,0.15530903328050713,0.7765451664025357,0.14896988906497624,0.7587955625990491,0.14896988906497624,0.8874801901743264,0.26465927099841524,0.5458003169572108,0.2218700475435816,0.9318541996830427,0.3866877971473851,0.4393026941362916,0.3518225039619651,0.9229793977812996,0.5451664025356577,0.5857369255150554,0.4152139461172742,0.7587955625990491,0.5293185419968305,0.6345483359746434,0.526148969889065,0.8164817749603803,0.7194928684627575,0.6123613312202852,0.6624405705229794,0.7898573692551505,0.849445324881141,0.3150554675118859,0.7987321711568938
samples.224,,s3fgzjczs,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_225_img_000000058_c0.png,complete,26375177903409464,human,keypoints,0.6307448494453248,0.2076069730586371,0.6145124452316584,0.17591125198098256,0.6145124452316584,0.17591125198098256,0.5565395730399925,0.1537242472266244,0.5519017432646592,0.14896988906497624,0.48929104129766005,0.24088748019017434,0.5194369348373263,0.22979397781299524,0.5287125943879929,0.3977812995245642,0.46842080730866037,0.3898573692551506,0.6469772536589913,0.5245641838351822,0.4916099561853267,0.4786053882725832,0.40812902022932784,0.4976228209191759,0.5287125943879929,0.49445324881141045,0.3223291693856623,0.6687797147385103,0.6005989559056586,0.6751188589540412,0.1646429570243311,0.8415213946117274,0.7513284236039899,0.8399366085578447
samples.225,,swhrf9oxx,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_226_img_000000058_c0.png,complete,7217572988007765,human,keypoints,0.8573980694424435,0.21711568938193343,0.8549200403400087,0.1838351822503962,0.8474859530327042,0.1838351822503962,0.8028814291888777,0.15213946117274169,0.8028814291888777,0.15213946117274169,0.6393315084281804,0.1901743264659271,0.7012822359890506,0.16164817749603805,0.5996830427892235,0.40570522979397783,0.5996830427892235,0.40887480190174325,0.5203861115113096,0.5356576862123613,0.5501224607405273,0.47385103011093505,0.30231955049704656,0.4215530903328051,0.3543581616481775,0.4120443740095087,0.3766604235700908,0.6038034865293186,0.43365509292609133,0.6228209191759112,0.3940066272871344,0.8272583201267829,0.43861115113096094,0.8225039619651348
samples.226,,s3ngq89vc,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_227_img_000000058_c0.png,complete,7720659828838246,human,keypoints,0.550847711030709,0.15055467511885895,0.5011811141344975,0.13946117274167988,0.614059743444069,0.13787638668779714,0.5418174206859432,0.13787638668779714,0.6908172113745776,0.14896988906497624,0.3386358879287145,0.23454833597464342,0.8353018568908291,0.24722662440570523,0.1489997906886344,0.3248811410459588,0.8307867117184462,0.40253565768621236,0.34766617827348023,0.30427892234548337,0.8217564213736805,0.5213946117274167,0.35669646861824594,0.4754358161648177,0.6095445982716862,0.48811410459587956,0.3612116137906288,0.6497622820919176,0.582453727237389,0.6671949286846276,0.37475704930777737,0.8019017432646592,0.5553628562030918,0.8193343898573693
samples.227,,sjez294ck,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_228_img_000000058_c0.png,complete,05741015208147715,human,keypoints,0.6731319630058896,0.1473851030110935,0.6477990396669583,0.1347068145800317,0.6550370177637959,0.1347068145800317,0.5030394777302079,0.15530903328050713,0.4994204886817891,0.15213946117274169,0.3474229486482011,0.2218700475435816,0.7165598315869148,0.22345483359746435,0.2352342881472195,0.38351822503961963,0.8215105139910589,0.4120443740095087,0.2931381129219197,0.5071315372424723,0.8721763606689216,0.4896988906497623,0.4017077843744825,0.5293185419968305,0.6007521820375145,0.5277337559429477,0.4161837405681576,0.6814580031695721,0.5645622915533268,0.6624405705229794,0.41980272961657633,0.8304278922345484,0.4885635215365328,0.8478605388272583
samples.228,,s3mp2jmgx,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_229_img_000000058_c0.png,complete,43445727282765145,human,keypoints,0.4944532488114105,0.18541996830427893,0.5378263408124114,0.15689381933438987,0.4424055384102094,0.16164817749603805,0.6245725248144133,0.1537242472266244,0.3816832096088081,0.15689381933438987,0.6852948536158145,0.25673534072900156,0.3209608808074068,0.24881141045958796,0.7026440904162149,0.40570522979397783,0.2689131704062057,0.37717908082408874,0.7113187088164151,0.4928684627575277,0.4380682292101093,0.5007923930269413,0.6202352156143132,0.5245641838351822,0.39469513720910837,0.5277337559429477,0.6419217616148136,0.7004754358161648,0.3990324464092085,0.6798732171156894,0.5118024856118109,0.8526148969889065,0.5465009592126115,0.7749603803486529
samples.229,,s7rq0hnmo,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_230_img_000000058_c0.png,complete,769143673162082,human,keypoints,0.5258471058788016,0.20285261489698891,0.5886348200135839,0.1949286846275753,0.4787563202777149,0.1901743264659271,0.6435740698815184,0.1838351822503962,0.439513998943476,0.19175911251980982,0.7338314089502679,0.2868462757527734,0.3178628028073353,0.27099841521394613,0.7377556410836918,0.40570522979397783,0.33748396347445475,0.3977812995245642,0.7613010338842352,0.5309033280507132,0.27862048147309637,0.5182250396196514,0.6631952305486378,0.5515055467511886,0.48268055241113883,0.5515055467511886,0.5572409629461927,0.7385103011093502,0.49837748094483436,0.7337559429477021,0.5415440344124972,0.8827258320126783,0.4866047845445627,0.8684627575277337
samples.230,,s0ub85xx5,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_231_img_000000059_c0.png,complete,5502989942920065,human,keypoints,0.5852778840373791,0.1949286846275753,0.5646210175419422,0.17274167987321712,0.5646210175419422,0.17274167987321712,0.40969451882616537,0.14896988906497624,0.41658014099131097,0.14580031695721077,0.568063828624515,0.277337559429477,0.2857533198535439,0.22503961965134706,0.6713481611016995,0.4009508716323296,0.29608175310126233,0.3692551505546751,0.8400459041477676,0.48335974643423135,0.4028088966610197,0.49128367670364503,0.4131373299087382,0.48019017432646594,0.25821083119296134,0.4754358161648177,0.5267500956336412,0.6624405705229794,0.3132958085141265,0.6767036450079239,0.5956063172850975,0.8177496038034865,0.19624023170665064,0.8526148969889065
samples.231,,s2rhlzn5r,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_232_img_000000059_c0.png,complete,566465909531308,human,keypoints,0.6729793977812996,0.15847860538827258,0.6413629160063392,0.14421553090332806,0.6910459587955626,0.1473851030110935,0.5374801901743265,0.15213946117274169,0.7271790808240888,0.14896988906497624,0.2890649762282092,0.25039619651347067,0.8310618066561015,0.25039619651347067,0.1445324881141046,0.35974643423137875,0.8355784469096672,0.410459587955626,0.36133122028526155,0.3232963549920761,0.840095087163233,0.5388272583201268,0.38843106180665615,0.508716323296355,0.6232963549920761,0.5182250396196514,0.37844690966719496,0.646513470681458,0.6368462757527734,0.6687797147385103,0.3929477020602219,0.8335974643423137,0.6097464342313789,0.8478605388272583
samples.232,,sekcdg5y7,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_233_img_000000059_c0.png,complete,7779160231428022,human,keypoints,0.6530621105876733,0.15689381933438987,0.6105551093068188,0.14263074484944532,0.6105551093068188,0.14263074484944532,0.4984911968391116,0.16957210776545167,0.4907626511516835,0.1664025356576862,0.6453335649002452,0.2551505546751189,0.20867073356055832,0.2662440570522979,0.8424114799296614,0.3977812995245642,0.1700280051234179,0.3803486529318542,0.718754748930812,0.49920760697305866,0.14684236806113365,0.4405705229793978,0.5950980179319626,0.5198098256735341,0.3130061003408375,0.5103011093502378,0.5564552894948223,0.6735340729001584,0.35164882877797793,0.6450079239302694,0.4984911968391116,0.8462757527733756,0.3323274645594077,0.8129952456418383
samples.233,,snyez79dr,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_234_img_000000059_c0.png,complete,9070755724731265,human,keypoints,0.8089915756109767,0.179080824088748,0.729418633747602,0.1473851030110935,0.7249979147551923,0.15055467511885895,0.6321628159145883,0.1473851030110935,0.6189006589373592,0.14421553090332806,0.5525898740512136,0.27099841521394613,0.49512052714988736,0.25039619651347067,0.5039619651347068,0.38510301109350237,0.6542664108766368,0.3993660855784469,0.5128034031195262,0.5277337559429477,0.7073150387855534,0.526148969889065,0.561431312036033,0.5166402535657686,0.5349069980815747,0.5118858954041204,0.48185837017265826,0.6719492868462758,0.7073150387855534,0.7083993660855784,0.2652431395445825,0.8161648177496038,0.698473600800734,0.8288431061806656
samples.234,,sjlzqc7nk,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_235_img_000000060_c0.png,complete,7276265907634407,human,keypoints,0.3347437416337144,0.179080824088748,0.31083347437416337,0.16164817749603805,0.36548551382456573,0.16164817749603805,0.47820534519102054,0.16798732171156894,0.4816210976566707,0.16798732171156894,0.4611265828627698,0.23454833597464342,0.4611265828627698,0.2329635499207607,0.5157786223131722,0.375594294770206,0.5347437416337144,0.3774960380348653,0.2835074546489622,0.4120443740095087,0.5396888895727232,0.4786053882725832,0.604588186420076,0.48019017432646594,0.5977566814887757,0.48177496038034867,0.4133060483436678,0.6751188589540412,0.4133060483436678,0.6703645007923931,0.5157786223131722,0.8288431061806656,0.7412182850460819,0.7923930269413629
samples.235,,s07wx1ezg,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_236_img_000000060_c0.png,complete,48195005724382933,human,keypoints,0.7237858332163133,0.14580031695721077,0.6619992376978475,0.13787638668779714,0.7193725049649944,0.13629160063391443,0.5516660314148729,0.14580031695721077,0.6178659551846577,0.1410459587955626,0.282453008084415,0.22503961965134706,0.8605990090072019,0.2393026941362916,0.14563983229352645,0.3502377179080824,0.9400389175309435,0.375594294770206,0.36630624485947566,0.31378763866877973,0.82529238299665,0.5166402535657686,0.4016128708700275,0.48019017432646594,0.6664125659491665,0.4960380348652932,0.4016128708700275,0.6465927099841522,0.5869726574254248,0.6513470681458003,0.4545728098858553,0.8335974643423137,0.6046259704307008,0.8573692551505546
samples.236,,ssy7hdlqt,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_237_img_000000060_c0.png,complete,2735440918946146,human,keypoints,0.43416394105944633,0.14896988906497624,0.4302525542030549,0.1347068145800317,0.4850119701925346,0.13787638668779714,0.5319486124692315,0.13946117274167988,0.5984421890278855,0.14421553090332806,0.33637926964966114,0.22503961965134706,0.7275179552888019,0.22820919175911253,0.191657955963179,0.3692551505546751,0.8174798529858044,0.37083993660855785,0.21121489024513604,0.45641838351822506,0.8683278821188927,0.5039619651347068,0.3559362039316182,0.5150554675118859,0.6923154735812793,0.5150554675118859,0.4537208753414034,0.6957210776545166,0.5827966416023198,0.6830427892234548,0.49283474390531745,0.8510301109350238,0.6023535758842768,0.8510301109350238
samples.237,,smzmewlia,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_238_img_000000060_c0.png,complete,21121434903663805,human,keypoints,0.8678288431061807,0.19175911251980982,0.8248283148441627,0.16798732171156894,0.8365557316428949,0.17115689381933438,0.7153724247226625,0.16164817749603805,0.707554146856841,0.15847860538827258,0.5629160063391442,0.23613312202852615,0.5629160063391442,0.2329635499207607,0.4925515055467512,0.3866877971473851,0.5355520338087691,0.39619651347068147,0.4612783940834654,0.5293185419968305,0.5355520338087691,0.5150554675118859,0.6059165346011622,0.5118858954041204,0.5824617010036979,0.5071315372424723,0.5003697834125727,0.6703645007923931,0.6410987849973587,0.7131537242472267,0.23845747490755415,0.8335974643423137,0.6997358689910196,0.8637083993660856
samples.238,,sjidlz3ym,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_239_img_000000061_c0.png,complete,6528216440371097,human,keypoints,0.42629263740983747,0.14896988906497624,0.43149132810995744,0.1347068145800317,0.4938756165113971,0.13787638668779714,0.5666572863130767,0.1473851030110935,0.6186441933142763,0.1537242472266244,0.2807292978064783,0.24247226624405704,0.8265918213190752,0.24405705229793978,0.11437119540263932,0.36450079239302696,0.8161944399188352,0.37717908082408874,0.2183450094050387,0.3058637083993661,0.7018232445161958,0.5324881141045958,0.24433846290563854,0.48811410459587956,0.6238428840143964,0.49920760697305866,0.3067227513070782,0.6751188589540412,0.3899018025089977,0.6576862123613312,0.39510049320911766,0.8589540412044374,0.6186441933142763,0.8177496038034865
samples.239,,s46fgiblr,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_240_img_000000061_c0.png,complete,8292548387884333,human,keypoints,0.34504501466770077,0.14421553090332806,0.3620842746512909,0.12678288431061807,0.4046824246102663,0.13153724247226625,0.48561890953231956,0.13787638668779714,0.5324768744871925,0.1473851030110935,0.2939272347169303,0.21870047543581617,0.7241685493025818,0.19968304278922344,0.1916916748153893,0.375594294770206,0.8051050342246351,0.3977812995245642,0.13205426487282373,0.49920760697305866,0.8391835541918155,0.5071315372424723,0.28114778972923765,0.48177496038034867,0.5622955794584753,0.4865293185419968,0.31522630969641796,0.6909667194928685,0.5239572444953974,0.6830427892234548,0.35356464465949583,0.8589540412044374,0.647491879376426,0.7987321711568938
samples.240,,shac03ts6,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_241_img_000000061_c0.png,complete,21426290949133486,human,keypoints,0.5440113889709635,0.17274167987321712,0.5093609820301377,0.14896988906497624,0.5648016331354588,0.14896988906497624,0.4331300867603212,0.15213946117274169,0.5093609820301377,0.1410459587955626,0.474710575089312,0.26465927099841524,0.273738214832523,0.24405705229793978,0.4296650460662386,0.375594294770206,0.31531870316151384,0.3803486529318542,0.4781756157833946,0.48335974643423135,0.4088748019017432,0.4754358161648177,0.46085041231298174,0.5150554675118859,0.29106341830293586,0.5118858954041204,0.5821268366058717,0.6561014263074485,0.297993499691101,0.6561014263074485,0.7137983829810094,0.8351822503961965,0.22176260442128445,0.8256735340729001
samples.241,,s9u783moc,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_242_img_000000061_c0.png,complete,791153809468707,human,keypoints,0.5593026941362916,0.18700475435816163,0.5172741679873217,0.16323296354992076,0.5980982567353408,0.1664025356576862,0.4720126782884311,0.16323296354992076,0.662757527733756,0.16164817749603805,0.44291600633914424,0.28526148969889065,0.7593026941362917,0.28700475435816164,0.3491600633914422,0.4009508716323296,0.8211727416798732,0.393026941362916,0.3556259904912837,0.5245641838351822,0.7953090332805072,0.48177496038034867,0.45930269413629166,0.5370047543581616,0.6593026941362916,0.5370047543581616,0.4720126782884311,0.6735340729001584,0.6465927099841522,0.6751188589540412,0.501109350237718,0.8225039619651348,0.6336608557844691,0.8082408874801902
samples.242,,scllqqbns,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_243_img_000000062_c0.png,complete,5005137014484213,human,keypoints,0.6338469838486698,0.1838351822503962,0.6257207404659946,0.16164817749603805,0.6338469838486698,0.15847860538827258,0.5566476717132549,0.14580031695721077,0.5322689415652292,0.1410459587955626,0.5038270897258658,0.2630744849445325,0.26003978824560814,0.2329635499207607,0.5282058198738915,0.39461172741679873,0.16252486765350507,0.38510301109350237,0.7232356610580977,0.4960380348652932,0.44288026435580136,0.4896988906497623,0.6013420103179689,0.5198098256735341,0.3291128569983478,0.5198098256735341,0.7151094176754224,0.6703645007923931,0.24378730148025762,0.6751188589540412,0.7151094176754224,0.8510301109350238,0.21128232794955662,0.8573692551505546
samples.243,,s1vuqltbb,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_244_img_000000062_c0.png,complete,1394062118509647,human,keypoints,0.46895765562877084,0.17908082408874806,0.5071774126282426,0.15285261489698893,0.5246753968915951,0.15530903328050716,0.6500403147329497,0.15530903328050716,0.6571774126282426,0.15285261489698893,0.5200322517863597,0.2424722662440571,0.6500403147329497,0.26307448494453256,0.5571774126282426,0.3946117274167988,0.6686128951538911,0.4057052297939779,0.5014596713654184,0.4992076069730587,0.5478911224177718,0.5451664025356577,0.431812494786888,0.5277337559429478,0.6593266049434204,0.5309033280507133,0.38538104373453447,0.6814580031695723,0.2785887063141213,0.6877971473851031,0.4085967692607112,0.8637083993660858,0.7057580559957739,0.8034865293185421
samples.244,,sr1d2sz4o,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_245_img_000000062_c0.png,complete,3431937969333214,human,keypoints,0.45641838351822506,0.20443740095087162,0.48696280413908827,0.17345483359746433,0.48997855877691804,0.17591125198098256,0.5604549268201734,0.16957210776545167,0.5537428917684348,0.17591125198098256,0.6946956278549454,0.277337559429477,0.711475715484292,0.277337559429477,0.6678474876479911,0.44849445324881143,0.7316118206395078,0.43740095087163233,0.6275752773375595,0.5515055467511886,0.6577794350703832,0.5800316957210776,0.5805910319753892,0.5435816164817749,0.7383238556912464,0.5388272583201268,0.5201827165097418,0.7337559429477021,0.7920201361051552,0.716323296354992,0.41950219073366274,0.8367670364500792,0.8759205742518877,0.8462757527733756
samples.245,,s30bl3nuc,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_246_img_000000063_c0.png,complete,5533452495080495,human,keypoints,0.5930098085407118,0.18700475435816163,0.5930098085407118,0.16323296354992076,0.5846575577161948,0.1648177496038035,0.4635499207606973,0.1537242472266244,0.47190217158521436,0.14896988906497624,0.6807084421981411,0.25356576862123614,0.2213346468497023,0.2519809825673534,0.8728102111620336,0.3898573692551506,0.19210176896389258,0.40253565768621236,0.5470724290058679,0.3993660855784469,0.37167516169100956,0.47385103011093505,0.5888336831284533,0.5309033280507132,0.3549706600419754,0.5229793977812995,0.5470724290058679,0.6925515055467512,0.3758512871032681,0.6925515055467512,0.726645821732985,0.8399366085578447,0.250567524735512,0.8478605388272583
samples.246,,s1vpddy8q,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_247_img_000000064_c0.png,complete,04449765257817684,human,keypoints,0.6630586370839937,0.17274167987321712,0.6296671949286846,0.1537242472266244,0.6344374009508716,0.15213946117274169,0.48656101426307447,0.1600633914421553,0.4961014263074485,0.15847860538827258,0.3052931854199683,0.2393026941362916,0.37684627575277335,0.23613312202852615,0.5390332805071315,0.40253565768621236,0.35776545166402535,0.40253565768621236,0.7584627575277337,0.4786053882725832,0.45793977812995246,0.48811410459587956,0.2909825673534073,0.5166402535657686,0.3625356576862124,0.5103011093502378,0.5915055467511886,0.6450079239302694,0.2766719492868463,0.6703645007923931,0.33868462757527734,0.8161648177496038,0.1955784469096672,0.8415213946117274
samples.247,,s33z9hjai,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_248_img_000000064_c0.png,complete,3063873426247552,human,keypoints,0.7644281563655574,0.18066561014263074,0.747688853671421,0.15847860538827258,0.6918911780243001,0.1600633914421553,0.5635565240359218,0.14896988906497624,0.5523969889064977,0.1473851030110935,0.8202258320126783,0.25673534072900156,0.2120311674590597,0.25039619651347067,0.9541402535657686,0.40570522979397783,0.16739302694136293,0.38510301109350237,0.9876188589540412,0.5578446909667195,0.3738444268357105,0.4675118858954041,0.6528328050713154,0.5388272583201268,0.37942419440042263,0.5324881141045958,0.5914553618594823,0.6846275752773375,0.4854397781299525,0.6957210776545166,0.3905837295298468,0.8510301109350238,0.5523969889064977,0.8335974643423137
samples.248,,swpgb2wym,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_249_img_000000065_c0.png,complete,3099904455152236,human,keypoints,0.5991057278695947,0.18225039619651348,0.5495245641838352,0.16323296354992076,0.6569504188363142,0.16164817749603805,0.4999434004980756,0.15847860538827258,0.7065315825220738,0.1600633914421553,0.42970341860991623,0.27099841521394613,0.793298618972153,0.27258320126782887,0.347068145800317,0.41679873217115687,0.8759338917817523,0.4421553090332805,0.2603011093502377,0.5229793977812995,0.8346162553769527,0.5451664025356577,0.49910572786959473,0.5322503961965135,0.6991057278695947,0.5322503961965135,0.43796694589087615,0.7068145800316957,0.7643762734887933,0.7004754358161648,0.4420987095313561,0.8431061806656102,0.7809033280507132,0.849445324881141
samples.249,,swf11h5vs,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_250_img_000000065_c0.png,complete,36073277570668316,human,keypoints,0.6148360355967328,0.196513470681458,0.5632085822260149,0.16323296354992076,0.6711568938193344,0.16798732171156894,0.49750091429964644,0.17432646592709986,0.7650249908570035,0.17115689381933438,0.43179324637327804,0.2805071315372425,0.8401194684871388,0.277337559429477,0.3754723881506766,0.40253565768621236,0.8870535170059733,0.39461172741679873,0.3613921735950262,0.4960380348652932,0.6852371083749847,0.5435816164817749,0.46464708033646224,0.5372424722662441,0.6993173229306351,0.5451664025356577,0.2581372668535901,0.6719492868462758,0.7368645617457028,0.687797147385103,0.44587346092892843,0.8129952456418383,0.7274777520419359,0.8240887480190174
samples.250,,s29m0y03z,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_251_img_000000066_c0.png,complete,8103988360893748,human,keypoints,0.3069768319372123,0.17432646592709986,0.3272488868764622,0.1600633914421553,0.3243528790279979,0.15689381933438987,0.41702513017885445,0.15213946117274169,0.4141291223303902,0.15689381933438987,0.5010093577843182,0.21394611727416799,0.5068013734812468,0.21870047543581617,0.47494528714813977,0.3248811410459588,0.5357614519658894,0.3502377179080824,0.41992113802731873,0.4643423137876387,0.4141291223303902,0.4659270998415214,0.4459852086634971,0.47702060221870046,0.4459852086634971,0.4849445324881141,0.3069768319372123,0.6608557844690967,0.596577616783639,0.6624405705229794,0.2809127613010339,0.8510301109350238,0.8195702211153876,0.8335974643423137
samples.251,,su7srcdhl,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_252_img_000000066_c0.png,complete,4401928410953868,human,keypoints,0.5275435816164817,0.21711568938193343,0.4720126782884311,0.1838351822503962,0.5691917591125198,0.18700475435816163,0.39334389857369256,0.17432646592709986,0.6709984152139461,0.1774960380348653,0.38871632329635497,0.27099841521394613,0.7913153724247227,0.25990491283676703,0.2822820919175911,0.42789223454833597,0.8746117274167987,0.4294770206022187,0.273026941362916,0.561014263074485,0.819080824088748,0.5705229793977813,0.38408874801901743,0.5594294770206022,0.6062123613312203,0.561014263074485,0.36095087163232964,0.6973058637083994,0.6571156893819334,0.7115689381933439,0.3331854199683043,0.8351822503961965,0.6987638668779714,0.8573692551505546
